"PERIODO";"UF";"MUNICIPIO";"COD_MUNICIPIO_TSE";"NR_ZONA";"SEXO";"FAIXA_ETARIA";"GRAU_DE_ESCOLARIDADE";"QTD_ELEITORES_NO_PERFIL";"PERIODO0"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"21 A 24 ANOS";"LÊ E ESCREVE";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"165";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"1097";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"309";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"552";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"4010";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"3483";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"25";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"3758";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"2661";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"675";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1586";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"3729";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3168";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"181";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"5922";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"1804";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"145";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1445";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2492";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"4689";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1703";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"LÊ E ESCREVE";"851";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"10190";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"3013";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"ANALFABETO";"133";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1191";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1351";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"2953";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"643";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"LÊ E ESCREVE";"654";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"6650";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"979";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"ANALFABETO";"119";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1422";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1143";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"2215";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"449";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"LÊ E ESCREVE";"594";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"2515";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"274";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"INVÁLIDA";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"INVÁLIDA";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"ANALFABETO";"102";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2116";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1474";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"2275";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"494";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"1000";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"1559";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"178";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"68";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"16 ANOS";"SUPERIOR INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"8";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"29";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"218";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"17 ANOS";"SUPERIOR INCOMPLETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"ANALFABETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"55";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"63";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1093";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1032";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"LÊ E ESCREVE";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"11";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"479";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"ANALFABETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"84";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"159";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"1377";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1582";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"LÊ E ESCREVE";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"92";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"869";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"ANALFABETO";"22";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"375";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"743";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"3757";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"4478";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"LÊ E ESCREVE";"38";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"2423";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"2231";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"ANALFABETO";"61";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"811";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1812";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"3101";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3861";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"LÊ E ESCREVE";"172";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"4075";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"1652";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"ANALFABETO";"252";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1379";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2517";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"3754";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1897";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"LÊ E ESCREVE";"1064";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"7153";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"3273";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"ANALFABETO";"129";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"828";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"990";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"1468";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"452";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"LÊ E ESCREVE";"595";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"5327";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"974";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"ANALFABETO";"70";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"515";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"539";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"894";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"252";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"LÊ E ESCREVE";"322";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"2582";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"292";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"ANALFABETO";"46";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"670";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"524";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"1004";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"282";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"379";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"1582";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"166";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"LÊ E ESCREVE";"137";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"60 A 69 ANOS";"LÊ E ESCREVE";"115";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"70 A 79 ANOS";"LÊ E ESCREVE";"93";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"139";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"2";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"9";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"29";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"128";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"20";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"65";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"46";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"472";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"17 ANOS";"SUPERIOR INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"ANALFABETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"153";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"422";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1828";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"2725";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"LÊ E ESCREVE";"10";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"302";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"ANALFABETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"292";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"713";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"2768";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"3350";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"LÊ E ESCREVE";"14";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"100";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"542";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"37";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1055";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2345";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"7225";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"5557";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"136";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"1210";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"1103";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"197";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1779";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"5333";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"5398";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3134";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"858";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"1070";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"635";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"752";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"20";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2200";"2016090"
